#node1	node2	label
NCAPH	PLK1	1
NCAPH	NUF2	1
NCAPH	SPAG5	1
NCAPH	SMC6	1
NCAPH	NDC80	1
NCAPH	PBK	1
NCAPH	SKA3	1
NCAPH	TPX2	1
NCAPH	TTK	1
NCAPH	TOP2A	1
NCAPH	SMC2	1
NCAPH	SMC4	1
NCBP2	SF3B6	1
NCBP2	SNRPC	1
NCBP2	SNRPA1	1
NCBP2	SRSF1	1
NCBP2	UPF3B	1
NCBP2	SCAF4	1
NCBP2	SNRPD1	1
NCBP2	SRSF7	1
NCBP2	XPO1	1
NCBP2	SRSF2	1
NCBP2	SLBP	1
NCBP2	RAN	1
NCBP2	SNRPG	1
NCL	SRSF1	1
NCL	NOP58	1
NCL	SET	1
NCL	WDR43	1
NCL	SRSF2	1
NCL	NOLC1	1
NCL	NOP56	1
NCL	RIOK1	1
NDC1	NUP107	1
NDC1	NUP155	1
NDC1	NUP205	1
NDC1	NUP37	1
NDC1	NUP188	1
NDC80	OIP5	1
NDC80	RACGAP1	1
NDC80	TYMS	1
NDC80	PLK4	1
NDC80	RRM2	1
NDC80	TACC3	1
NDC80	RFC4	1
NDC80	TPX2	1
NDC80	PTTG1	1
NDC80	ZWILCH	1
NDC80	SMC4	1
NDC80	UBE2C	1
NDC80	TOP2A	1
NDC80	SPDL1	1
NDC80	SPAG5	1
NDC80	SMC2	1
NDC80	SGO1	1
NDC80	PBK	1
NDC80	SKA3	1
NDC80	PLK1	1
NDC80	SKA1	1
NDC80	NEK2	1
NDC80	ZWINT	1
NDC80	TTK	1
NDC80	SPC24	1
NDC80	NUF2	1
NDC80	SPC25	1
NDE1	PLK1	1
NEIL3	POLQ	1
NEIL3	NEK2	1
NEIL3	TRAIP	1
NEIL3	TOP2A	1
NEK2	TRIP13	1
NEK2	SGO1	1
NEK2	NUF2	1
NEK2	PLK1	1
NEK2	TPX2	1
NEK2	SHCBP1	1
NEK2	SPAG5	1
NEK2	UBE2C	1
NEK2	RRM2	1
NEK2	RACGAP1	1
NEK2	ZWINT	1
NEK2	TTK	1
NEK2	PBK	1
NEK2	PTTG1	1
NEK2	TOP2A	1
NEMP1	RAN	1
NIFK	RRP36	1
NIFK	WDR12	1
NIFK	PNO1	1
NIFK	NOP58	1
NIFK	NSUN2	1
NIFK	UTP14A	1
NIFK	PUS7	1
NIFK	WDR75	1
NIFK	PAK1IP1	1
NIFK	NOP56	1
NIFK	NOL10	1
NIFK	WDR43	1
NIFK	RRP1B	1
NMRK1	PNP	1
NOL10	RTCA	1
NOL10	WDR12	1
NOL10	PNO1	1
NOL10	NOP58	1
NOL10	WDR75	1
NOL10	RRP1B	1
NOL10	PDCD11	1
NOL10	NOP56	1
NOL10	WDR43	1
NOL10	UTP14A	1
NOLC1	NOP58	1
NOLC1	RRP1B	1
NOLC1	PDCD11	1
NOLC1	NOP56	1
NOLC1	WDR43	1
NONO	SRSF1	1
NONO	WDR5	1
NOP56	RRP36	1
NOP56	RTCA	1
NOP56	WDR12	1
NOP56	PNO1	1
NOP56	NOP58	1
NOP56	PSMD1	1
NOP56	WDR75	1
NOP56	RUVBL1	1
NOP56	RRP1B	1
NOP56	PDCD11	1
NOP56	YARS1	1
NOP56	POP1	1
NOP56	UTP14A	1
NOP56	WDR43	1
NOP58	RRP36	1
NOP58	RTCA	1
NOP58	WDR12	1
NOP58	PNO1	1
NOP58	NSUN2	1
NOP58	POP1	1
NOP58	RUVBL1	1
NOP58	UTP14A	1
NOP58	PDCD11	1
NOP58	WDR75	1
NOP58	WDR43	1
NSUN2	TRMT6	1
NSUN2	WDR12	1
NSUN2	WDR75	1
NSUN2	PUS7	1
NUDT5	PRPS2	1
NUF2	TRIP13	1
NUF2	OIP5	1
NUF2	RAD51AP1	1
NUF2	SGO1	1
NUF2	PLK4	1
NUF2	SHCBP1	1
NUF2	TACC3	1
NUF2	PCLAF	1
NUF2	UHRF1	1
NUF2	TYMS	1
NUF2	ZWILCH	1
NUF2	SMC4	1
NUF2	RACGAP1	1
NUF2	RRM2	1
NUF2	RAD51	1
NUF2	SPAG5	1
NUF2	RFC4	1
NUF2	PTTG1	1
NUF2	SGO2	1
NUF2	PLK1	1
NUF2	UBE2C	1
NUF2	SKA3	1
NUF2	UBE2T	1
NUF2	TOP2A	1
NUF2	SKA1	1
NUF2	TPX2	1
NUF2	PBK	1
NUF2	TTK	1
NUF2	ZWINT	1
NUF2	SPC25	1
NUF2	SPC24	1
NUP107	XPOT	1
NUP107	RCC1	1
NUP107	XPO1	1
NUP107	RAN	1
NUP107	NUP188	1
NUP107	NUP155	1
NUP107	NUP205	1
NUP107	NUP37	1
NUP155	XPO1	1
NUP155	NUP37	1
NUP155	NUP188	1
NUP155	NUP205	1
NUP188	XPO5	1
NUP188	NUP205	1
NUP188	NUP37	1
NUP205	XPO5	1
NUP205	XPOT	1
NUP205	NUP37	1
OIP5	TPX2	1
OIP5	SKA3	1
OIP5	TTK	1
OIP5	SPC25	1
OIP5	RAD51	1
OIP5	ZWINT	1
OIP5	UBE2T	1
OIP5	RACGAP1	1
OIP5	RAD51AP1	1
OIP5	PBK	1
ORC1	POLE2	1
ORC1	ORC6	1
ORC1	SKP2	1
ORC1	POLE	1
ORC1	PRIM1	1
ORC1	RRM2	1
ORC1	WDHD1	1
ORC1	RFC3	1
ORC1	PRIM2	1
ORC6	POLE2	1
ORC6	PRIM2	1
ORC6	PRIM1	1
OSTC	RPN2	1
OSTC	SEC61A1	1
OSTC	RPN1	1
PAICS	SHMT2	1
PAK1IP1	WDR12	1
PAK1IP1	RRP1B	1
PAK1IP1	PDCD11	1
PAK1IP1	WDR43	1
PALM	ZDHHC13	1
PARPBP	RAD51AP1	1
PBK	TRIP13	1
PBK	RAD51AP1	1
PBK	SGO1	1
PBK	PLK4	1
PBK	SPC25	1
PBK	SKA1	1
PBK	PCLAF	1
PBK	PLK1	1
PBK	TPX2	1
PBK	SHCBP1	1
PBK	TYMS	1
PBK	SPAG5	1
PBK	TACC3	1
PBK	UBE2C	1
PBK	RRM2	1
PBK	TTK	1
PBK	ZWINT	1
PBK	RFC4	1
PBK	PTTG1	1
PBK	RACGAP1	1
PBK	TOP2A	1
PBK	RAD51	1
PBK	UHRF1	1
PBK	UBE2T	1
PCLAF	POLE2	1
PCLAF	SPC25	1
PCLAF	TPX2	1
PCLAF	RAD51	1
PCLAF	RACGAP1	1
PCLAF	RFC4	1
PCLAF	UBE2T	1
PCLAF	SPAG5	1
PCLAF	TTK	1
PCLAF	TK1	1
PCLAF	UHRF1	1
PCLAF	TYMS	1
PCLAF	PTTG1	1
PCLAF	RRM2	1
PCLAF	ZWINT	1
PCLAF	TOP2A	1
PCLAF	UBE2C	1
PCLAF	PCNA	1
PCNA	RFC2	1
PCNA	POLE2	1
PCNA	STN1	1
PCNA	UNG	1
PCNA	RAD18	1
PCNA	RRM1	1
PCNA	TYMS	1
PCNA	POLE	1
PCNA	PIF1	1
PCNA	USP1	1
PCNA	PRIM1	1
PCNA	RRM2	1
PCNA	WDHD1	1
PCNA	TOP2A	1
PCNA	RAD51	1
PCNA	PRIM2	1
PCNA	RFC3	1
PCNA	RFC4	1
PCNA	RFC5	1
PDCD10	STK26	1
PDCD11	SEC61A1	1
PDCD11	RRP36	1
PDCD11	RTCA	1
PDCD11	WDR12	1
PDCD11	PNO1	1
PDCD11	SEC61A2	1
PDCD11	WDR75	1
PDCD11	RRP1B	1
PDCD11	PNPT1	1
PDCD11	WDR43	1
PDCD11	UTP14A	1
PDIA4	PDIA6	1
PDIA6	RPN2	1
PDIA6	RPN1	1
PDIA6	RRM2	1
PDIA6	TXN	1
PDIA6	PRDX4	1
PGK1	TPI1	1
PGK1	VCP	1
PGK1	SLC2A1	1
PIF1	TROAP	1
PIF1	TIMELESS	1
PIF1	RAD51	1
PKMYT1	PLK1	1
PLK1	TRIP13	1
PLK1	TROAP	1
PLK1	TOPBP1	1
PLK1	SGO1	1
PLK1	SPDL1	1
PLK1	PLK4	1
PLK1	SPC25	1
PLK1	SKA1	1
PLK1	SMC2	1
PLK1	SPC24	1
PLK1	ZWILCH	1
PLK1	SMC4	1
PLK1	RAD51	1
PLK1	XPO1	1
PLK1	TUBB	1
PLK1	RRM2	1
PLK1	TACC3	1
PLK1	RCC2	1
PLK1	UBE2C	1
PLK1	ZWINT	1
PLK1	TOP2A	1
PLK1	SKA3	1
PLK1	SPAG5	1
PLK1	TPX2	1
PLK1	PTTG1	1
PLK1	SGO2	1
PLK1	RACGAP1	1
PLK4	RAD51AP1	1
PLK4	SKA1	1
PLK4	TPX2	1
PLK4	SMC4	1
PLK4	RACGAP1	1
PLK4	TTK	1
PLK4	TOP2A	1
PLK4	SASS6	1
PLK4	STIL	1
PNO1	WDR12	1
PNO1	WDR43	1
PNO1	WDR75	1
PNO1	RIOK1	1
PNO1	UTP14A	1
PNP	TK2	1
PNP	SMS	1
POLE	RFC2	1
POLE	POLE2	1
POLE	TOPBP1	1
POLE	TIPIN	1
POLE	POLQ	1
POLE	RAD18	1
POLE	RFC5	1
POLE	RFC4	1
POLE	RAD51	1
POLE	RFC3	1
POLE	TIMELESS	1
POLE	PRIM2	1
POLE	PRIM1	1
POLE	WDHD1	1
POLE	POLE3	1
POLE2	RFC2	1
POLE2	TOPBP1	1
POLE2	RAD51AP1	1
POLE2	RAD51	1
POLE2	RFC5	1
POLE2	RFC3	1
POLE2	RFC4	1
POLE2	TIMELESS	1
POLE2	TIPIN	1
POLE2	PRIM2	1
POLE2	PRIM1	1
POLE2	WDHD1	1
POLE2	POLE3	1
POLE3	RFC2	1
POLE3	PRIM1	1
POLE3	WDR5	1
POLE3	RFC4	1
POLE3	RFC3	1
POLE3	RFC5	1
POLE3	PRIM2	1
POLQ	UNG	1
POLQ	STIL	1
POLQ	RAD51	1
POLR2D	SRSF1	1
POLR2D	SSRP1	1
POP1	RPP40	1
PPIF	SLC25A5	1
PPIL1	SF3B6	1
PPIL1	SNRPA1	1
PPIL1	UPF3B	1
PPIL1	SNRPD1	1
PPIL1	SNRPG	1
PRDX1	SESN1	1
PRDX1	TXN	1
PRDX4	TXN	1
PRIM1	RFC2	1
PRIM1	STN1	1
PRIM1	TIPIN	1
PRIM1	RRM1	1
PRIM1	TYMS	1
PRIM1	WDHD1	1
PRIM1	RACGAP1	1
PRIM1	RFC5	1
PRIM1	RFC3	1
PRIM1	RFC4	1
PRIM1	PRIM2	1
PRIM2	RFC2	1
PRIM2	STN1	1
PRIM2	SMC2	1
PRIM2	TYMS	1
PRIM2	SMC4	1
PRIM2	RRM2	1
PRIM2	WDHD1	1
PRIM2	RFC3	1
PRIM2	RFC4	1
PRIM2	RFC5	1
PRPF4	SF3B6	1
PRPF4	SNRPC	1
PRPF4	SNRPA1	1
PRPF4	SNRPD1	1
PRPF4	USP39	1
PRPF4	SNRPG	1
PRPS2	RPIA	1
PSMA4	PSMG1	1
PSMA4	VCP	1
PSMA4	PSMD14	1
PSMA4	PSMD1	1
PSMA4	PSMD2	1
PSMA4	PSMC2	1
PSMA4	PSMD11	1
PSMC2	PSMD11	1
PSMC2	PSMD1	1
PSMC2	PSMD2	1
PSMC2	VCP	1
PSMC2	PSMD14	1
PSMC3IP	RAD51	1
PSMD1	PSMD11	1
PSMD1	VCP	1
PSMD1	PSMD14	1
PSMD1	PSMD2	1
PSMD11	VCP	1
PSMD11	PSMD14	1
PSMD11	PSMD2	1
PSMD14	SKP2	1
PSMD14	PSMD2	1
PSMD14	VCP	1
PSMD14	RAN	1
PSMD2	VCP	1
PSMG1	STIP1	1
PSPH	SHMT2	1
PSPH	TTF2	1
PTMA	SET	1
PTTG1	SGO1	1
PTTG1	TPX2	1
PTTG1	TYMS	1
PTTG1	SPAG5	1
PTTG1	UBE2C	1
PTTG1	RRM2	1
PTTG1	TTK	1
PTTG1	ZWINT	1
PTTG1	TK1	1
PTTG1	RACGAP1	1
PTTG1	UBE2T	1
PTTG1	TOP2A	1
PUS7	TRMT6	1
PUS7	WDR75	1
QSOX2	TXN	1
RACGAP1	TPX2	1
RACGAP1	SHCBP1	1
RACGAP1	SPAG5	1
RACGAP1	TACC3	1
RACGAP1	UBE2C	1
RACGAP1	RRM2	1
RACGAP1	TTK	1
RACGAP1	ZWINT	1
RACGAP1	TOP2A	1
RAD18	RFC2	1
RAD18	RFC4	1
RAD18	RFC5	1
RAD18	RFC3	1
RAD18	SMC6	1
RAD18	USP1	1
RAD18	WRNIP1	1
RAD18	RAD51	1
RAD51	RFC2	1
RAD51	TRIP13	1
RAD51	RAD51AP1	1
RAD51	TOPBP1	1
RAD51	TIPIN	1
RAD51	TPX2	1
RAD51	RMI2	1
RAD51	TYMS	1
RAD51	UBE2C	1
RAD51	XRCC2	1
RAD51	RRM2	1
RAD51	WDHD1	1
RAD51	TTK	1
RAD51	RAD54L	1
RAD51	ZWINT	1
RAD51	RFC3	1
RAD51	RFC4	1
RAD51	SMC6	1
RAD51	RFC5	1
RAD51	TOP2A	1
RAD51	TK1	1
RAD51	UBE2T	1
RAD51AP1	XRCC2	1
RAD51AP1	RFC3	1
RAD51AP1	RRM2	1
RAD51AP1	SHCBP1	1
RAD51AP1	RMI2	1
RAD51AP1	SMC2	1
RAD51AP1	RFC4	1
RAD51AP1	RAD54L	1
RAD51AP1	TOP2A	1
RAD51AP1	TTK	1
RAD51AP1	ZWINT	1
RAD51AP1	USP1	1
RAMP2	RAMP3	1
RAMP2	VIPR1	1
RAMP3	VIPR1	1
RAN	XPO5	1
RAN	TNPO3	1
RAN	XPOT	1
RAN	XPO1	1
RAN	RCC1	1
RBM17	SNRPA1	1
RBM17	SNRPG	1
RCC1	XPO1	1
RFC2	STN1	1
RFC2	TOPBP1	1
RFC2	RFC5	1
RFC2	RFC4	1
RFC2	RFC3	1
RFC3	TOPBP1	1
RFC3	TIPIN	1
RFC3	RRM1	1
RFC3	TYMS	1
RFC3	RRM2	1
RFC3	WDHD1	1
RFC3	TOP2A	1
RFC3	RFC4	1
RFC3	RFC5	1
RFC4	TOPBP1	1
RFC4	TIPIN	1
RFC4	RMI2	1
RFC4	TYMS	1
RFC4	SMC4	1
RFC4	USP1	1
RFC4	RRM2	1
RFC4	WDHD1	1
RFC4	ZWINT	1
RFC4	TOP2A	1
RFC4	UBE2T	1
RFC4	RFC5	1
RFC5	TOPBP1	1
RHEB	TBC1D7	1
RHNO1	TOPBP1	1
RIOK1	TRMT6	1
RMI2	TOPBP1	1
RPIA	TPI1	1
RPN1	RPN2	1
RPN1	SEC61A1	1
RPN1	SRPRB	1
RPN1	SEC61A2	1
RPN2	SEC61A2	1
RPN2	SEC61A1	1
RRM1	SRSF1	1
RRM1	WDHD1	1
RRM1	TK1	1
RRM1	TXN	1
RRM1	TOP2A	1
RRM1	TYMS	1
RRM1	RRM2	1
RRM2	TPX2	1
RRM2	SHCBP1	1
RRM2	TYMS	1
RRM2	UBE2C	1
RRM2	TTK	1
RRM2	UHRF1	1
RRM2	TXN	1
RRM2	TK1	1
RRM2	ZWINT	1
RRM2	TOP2A	1
RRP1B	SRSF1	1
RRP1B	WDR12	1
RRP1B	WDR75	1
RRP1B	UTP14A	1
RRP1B	WDR43	1
RRP36	WDR75	1
RRP36	UTP14A	1
RTCA	UTP14A	1
RTCA	WDR75	1
RTCA	WDR43	1
RUVBL1	YEATS4	1
RUVBL1	STIP1	1
RUVBL1	WDR5	1
SAE1	SENP5	1
SASS6	STIL	1
SEC61A1	VCP	1
SEC61A1	SEC61A2	1
SEC61A1	SRPRB	1
SET	SGO2	1
SET	XPO1	1
SF3B6	USP39	1
SF3B6	SRSF1	1
SF3B6	SNRPA1	1
SF3B6	SNRPD1	1
SF3B6	SNRPG	1
SGO1	SKA3	1
SGO1	SKA1	1
SGO1	SPAG5	1
SGO1	TTK	1
SGO1	SGO2	1
SHCBP1	SKA1	1
SHCBP1	TPX2	1
SHMT2	TPI1	1
SHMT2	TYMS	1
SHMT2	TK1	1
SIGMAR1	TMEM97	1
SKA1	TRIP13	1
SKA1	SPDL1	1
SKA1	TTK	1
SKA1	ZWILCH	1
SKA1	SPC24	1
SKA1	SKA3	1
SKA3	SPDL1	1
SKA3	SPC25	1
SKA3	TPX2	1
SKA3	UBE2C	1
SKA3	ZWINT	1
SKA3	SPC24	1
SKA3	TTK	1
SKP2	UBE2C	1
SLBP	SNRPD1	1
SLBP	ZNF473	1
SLC25A13	TIMM8A	1
SLC25A13	TIMM23	1
SLC2A1	SLC7A5	1
SLC7A1	SLC7A5	1
SMC2	SMC6	1
SMC2	WDHD1	1
SMC2	TTK	1
SMC2	UBE2C	1
SMC2	TOP2A	1
SMC2	SMC4	1
SMC4	ZWINT	1
SMC4	SMC6	1
SMC4	TOP2A	1
SMC6	TOP2A	1
SNRPA1	SNRPC	1
SNRPA1	USP39	1
SNRPA1	SRSF1	1
SNRPA1	SNRPG	1
SNRPA1	SNRPD1	1
SNRPC	SRSF1	1
SNRPC	USP39	1
SNRPC	SNRPD1	1
SNRPC	SNRPG	1
SNRPD1	SRSF1	1
SNRPD1	STRAP	1
SNRPD1	USP39	1
SNRPD1	SNRPG	1
SNRPG	SRSF1	1
SNRPG	USP39	1
SNRPG	SRSF7	1
SNRPG	STRAP	1
SPAG5	TROAP	1
SPAG5	TPX2	1
SPAG5	TYMS	1
SPAG5	TK1	1
SPAG5	UBE2C	1
SPAG5	TTK	1
SPAG5	TOP2A	1
SPC24	SPC25	1
SPC24	ZWINT	1
SPC25	UBE2C	1
SPC25	TPX2	1
SPC25	TTK	1
SPC25	ZWINT	1
SPDL1	ZWILCH	1
SRPK1	SRSF1	1
SRPK1	SSRP1	1
SRPK1	USP39	1
SRPK1	SRSF7	1
SRPK1	SRSF2	1
SRSF1	XPO1	1
SRSF1	TNPO3	1
SRSF1	SRSF7	1
SRSF1	SRSF2	1
SRSF2	TNPO3	1
SRSF2	SRSF7	1
SSBP1	TWNK	1
SSRP1	TRIM24	1
SSRP1	TIMELESS	1
STIL	WDR62	1
STMN1	TYMS	1
TACC3	TROAP	1
TACC3	TPX2	1
TACC3	TTK	1
TARS1	YARS2	1
TARS1	YARS1	1
TDG	UNG	1
TDG	TET3	1
TDP1	TOP2A	1
TFG	TPM3	1
TFR2	TFRC	1
TFRC	VAMP2	1
TICRR	TROAP	1
TICRR	TOPBP1	1
TICRR	WDHD1	1
TIMELESS	TOPBP1	1
TIMELESS	TIPIN	1
TIMELESS	WDHD1	1
TIMM17A	TIMM8A	1
TIMM17A	TIMM23	1
TIMM23	TIMM8A	1
TIPIN	TOPBP1	1
TIPIN	WDHD1	1
TK1	TRIP13	1
TK1	TK2	1
TK1	TPX2	1
TK1	TYMS	1
TK1	UBE2C	1
TK1	ZWINT	1
TK1	TOP2A	1
TK1	UBE2T	1
TK2	TYMS	1
TNPO3	XPOT	1
TNPO3	XPO1	1
TOP2A	TRIP13	1
TOP2A	TROAP	1
TOP2A	TOPBP1	1
TOP2A	TPX2	1
TOP2A	TYMS	1
TOP2A	UBE2C	1
TOP2A	TTK	1
TOP2A	ZWINT	1
TOP2A	UHRF1	1
TOPBP1	WDHD1	1
TPI1	TYMS	1
TPRKB	YRDC	1
TPX2	TRIP13	1
TPX2	UBE2T	1
TPX2	ZWINT	1
TPX2	TUBA1B	1
TPX2	TTK	1
TPX2	UBE2C	1
TRIP13	ZWINT	1
TRIP13	TTK	1
TRIP13	UBE2C	1
TRMT10C	TRMT6	1
TRMT6	WDR12	1
TROAP	UBE2C	1
TTK	ZWILCH	1
TTK	UBE2C	1
TTK	WDHD1	1
TTK	ZWINT	1
TUBA1B	TXNDC9	1
TUBA1B	VASH2	1
TUBA1B	TUBA1C	1
TUBA1B	TUBB	1
TUBA1C	TUBB	1
TXN	TXNDC9	1
TXNDC9	YWHAQ	1
TYMS	UNG	1
TYMS	ZWINT	1
TYMS	UBE2C	1
UBE2C	UBE2T	1
UBE2C	ZWINT	1
UBE2T	ZWINT	1
UBE2T	UHRF1	1
UHRF1	ZWINT	1
UTP14A	WDR12	1
UTP14A	WDR75	1
UTP14A	WDR43	1
WDR12	WDR75	1
WDR12	WDR43	1
WDR43	WDR75	1
WDR5	YEATS4	1
XPO1	XPO5	1
XPO1	XPOT	1
XPO5	XPOT	1
XPOT	YARS1	1
YARS1	YARS2	1
ZWILCH	ZWINT	1
